"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version","id_service_ads"
"5722","9005254","ECCE","DEPEV Section Conception Etudes Travaux","2015-07-22T10:02:42.118","4","NULL"
"5740","9004029","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:17.565","0","NULL"
"4106","9004324","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4107","9004616","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"5743","9002333","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:35.587","0","NULL"
"3993","9005494","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","2","NULL"
"5399","9005672","ECCB","DEPEV Secrétariat","2015-06-15T08:23:11.164","1","NULL"
"5094","9003480","ECBB","ATM Section Administrative et Comptable","2015-04-14T07:58:12.604","3","NULL"
"5095","9004476","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.661","3","NULL"
"5096","9004058","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.719","3","NULL"
"5097","9005253","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.776","3","NULL"
"5112","9005428","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-05-19T10:03:02.090","8","NULL"
"4776","9005290","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-03-13T14:09:03.518","6","NULL"
"5652","9004473","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:19:10.975","0","NULL"
"4111","9004153","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4112","9003286","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4113","9002443","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4792","9005459","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.518","3","NULL"
"4115","9004395","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4116","9004426","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4119","9003235","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4122","9004307","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4125","9004709","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4127","9004138","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4132","9004944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4558","9005372","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4134","9003431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4559","9003226","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4561","9005533","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4137","9002915","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","NULL"
"4562","9005363","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4563","9003881","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4140","9003672","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4564","9005383","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4142","9004157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4565","9004071","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","NULL"
"4566","9005139","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.512","6","NULL"
"4567","9003024","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4146","9004303","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4147","9003549","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4148","9004467","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4568","9003021","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4150","9003551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4151","9004336","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4153","9004305","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4154","9003240","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"5723","9003326","ECCD","DEPEV Subdivision Espaces Verts","2015-07-22T10:09:05.785","4","NULL"
"4157","9003145","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4158","9004116","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4159","9004628","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"5724","9003956","ECCD","DEPEV Subdivision Espaces Verts","2015-07-22T10:09:05.840","4","NULL"
"5736","9004786","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:38.619","0","NULL"
"5786","9004456","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:11:57.785","1","NULL"
"4848","9003968","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"4164","9003898","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4165","9002392","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4166","9002967","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"4167","9003821","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"5738","9005485","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:47.136","0","NULL"
"5098","9005379","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.830","3","NULL"
"5787","9005607","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:57.850","1","NULL"
"4171","9003614","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","NULL"
"5788","9005007","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:57.905","1","NULL"
"4173","9003312","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4174","9002961","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4175","9002960","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4176","9002670","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4177","9004433","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"5789","9004506","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.962","1","NULL"
"4179","9004304","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"5728","9003536","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:02:51.803","0","NULL"
"4181","9004432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"5790","9005545","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.016","1","NULL"
"5791","9004729","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.069","1","NULL"
"4184","9004884","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4185","9002803","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"5792","9002987","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.126","1","NULL"
"4187","9003633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4188","9003126","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4189","9004190","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4190","9002459","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4191","9002938","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4192","9004270","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4193","9003463","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4194","9003157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4195","9003155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"5793","9003224","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.179","1","NULL"
"5794","9005305","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.235","1","NULL"
"5735","9005600","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:33.659","0","NULL"
"5099","9004144","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.884","3","NULL"
"5654","9005721","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-21T07:29:55.269","1","NULL"
"5100","9002949","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.941","3","NULL"
"5101","9003873","ECBC","ATM Garage Mécanique","2015-04-14T07:58:13.007","3","NULL"
"5102","9005013","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:13.063","3","NULL"
"5103","9003482","ECBC","ATM Garage Mécanique","2015-04-14T07:58:13.120","3","NULL"
"5104","9003885","ECBD","ATM Magasin Général","2015-04-14T07:58:13.178","3","NULL"
"5748","9003952","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:54.391","4","NULL"
"5750","9004006","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:40:11.061","4","NULL"
"4856","9003279","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"4198","9003562","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4199","9002538","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4200","9002490","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4201","9003171","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4202","9004769","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4203","9003401","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4205","9002357","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","NULL"
"4857","9003812","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"4207","9004103","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4208","9003460","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4210","9003418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4211","9003275","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4212","9003154","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4858","9004523","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"4214","9004330","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4215","9002933","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4859","9003229","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"4217","9004427","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4219","9004326","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4220","9004429","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4221","9002582","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4222","9003944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4223","9004811","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4860","9004959","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","NULL"
"5795","9005640","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.649","1","NULL"
"4227","9004816","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4228","9003942","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4229","9002396","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4230","9003315","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4231","9003899","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4232","9002403","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4233","9003857","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"5796","9005702","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.701","1","NULL"
"4235","9004244","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4236","9003637","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"5797","9005703","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.761","1","NULL"
"4238","9003543","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","NULL"
"4239","9003575","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4240","9003564","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4241","9004425","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4242","9004381","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4243","9003277","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4244","9003997","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"5798","9005706","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.819","1","NULL"
"4246","9003022","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4247","9002948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4248","9002916","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4249","9004551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"5799","9005636","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.875","1","NULL"
"4251","9004220","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4252","9003611","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4253","9003858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4254","9004316","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4255","9004419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4258","9002213","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4259","9002329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4260","9003309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4261","9002917","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4264","9003751","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4265","9004161","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4266","9003276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4267","9003293","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4268","9004469","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"5806","9003434","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:48.912","1","NULL"
"5807","9004398","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:48.970","1","NULL"
"5808","9004581","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:49.022","1","NULL"
"4272","9002937","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4273","9003856","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","NULL"
"4275","9004329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4277","9004418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4279","9003565","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4281","9003745","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4282","9003599","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4806","9003269","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4285","9003280","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4286","9004461","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4287","9004155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4288","9003720","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4810","9004978","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4811","9002333","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4812","9005485","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4294","9004080","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4295","9004761","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4813","9003536","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4298","9004306","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4299","9005069","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4300","9003494","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4301","9002242","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4814","9004029","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4303","9004423","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4304","9004431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4305","9004251","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4815","9004786","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4817","9005600","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4308","9004158","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4309","9003948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4310","9004462","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","NULL"
"4311","9004327","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4312","9003530","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4827","9003723","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4314","9004384","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4315","9002919","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4316","9003746","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4318","9004031","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4322","9003129","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4323","9004434","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4324","9004633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4325","9004858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4328","9004309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4329","9002943","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4330","9003546","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4331","9004328","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4334","9003998","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4335","9003310","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4575","9004249","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4340","9004004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4576","9004962","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4577","9004578","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4578","9005143","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4344","9003632","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4345","9002458","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4579","9002996","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4347","9004758","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","NULL"
"4580","9003884","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4581","9004640","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4582","9004260","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4351","9003222","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4352","9003572","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4583","9004577","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4584","9005121","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4585","9003049","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4356","9004386","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4357","9003703","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4586","9004291","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4587","9004518","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4360","9004104","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4361","9004752","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4588","9004134","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","NULL"
"4363","9003159","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4364","9002525","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"4365","9002440","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","NULL"
"5741","9003269","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:26.392","0","NULL"
"5392","9004357","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.614","1","NULL"
"5393","9004444","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.677","1","NULL"
"4370","9003960","DEEA","DASP Service Juridique et du Contentieux","2015-03-13T14:09:03.506","0","NULL"
"5394","9005006","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.738","1","NULL"
"4372","9004408","DEEA","DASP Service Juridique et du Contentieux","2015-03-13T14:09:03.506","0","NULL"
"5742","9004978","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:31.859","0","NULL"
"5800","9005108","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:25:21.386","1","NULL"
"5744","9003950","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:08.741","4","NULL"
"5745","9002275","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:17.089","4","NULL"
"5747","9003985","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:41.393","4","NULL"
"5749","9004277","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:40:02.891","4","NULL"
"5801","9004176","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:28:22.789","1","NULL"
"5802","9004698","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:28:22.847","1","NULL"
"5558","9004417","DBAA","Direction des Finances","2015-06-24T13:30:27.242","2","NULL"
"5395","9004532","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.821","1","NULL"
"5396","9004835","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.878","1","NULL"
"5560","9003260","DBBB","DF SEB Section des Dépenses","2015-06-24T13:40:03.394","3","NULL"
"5561","9004406","DBBB","DF SEB Section des Dépenses","2015-06-24T13:40:03.457","3","NULL"
"5562","9002334","DBBB","DF SEB Section des Dépenses","2015-06-24T13:40:03.517","3","NULL"
"5563","9004534","DBBB","DF SEB Section des Dépenses","2015-06-24T13:40:03.576","3","NULL"
"5126","9003391","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:12.030","3","NULL"
"5127","9003253","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:12.096","3","NULL"
"5128","9003252","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:12.161","3","NULL"
"5131","9003973","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:12.382","3","NULL"
"5828","9005290","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-08-03T14:25:36.833","3","NULL"
"5829","9005428","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-08-03T14:25:36.894","3","NULL"
"4807","9003769","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4808","9004292","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
