"id_pointage","id_agent","id_type_pointage","date_lundi","date_debut","date_fin","quantite","id_pointage_parent","id_ref_prime","is_hsup_recuperee","id_comment_motif","id_comment_commentaire","version","id_ref_type_absence"
"182","9002229","2","2014-08-11T00:00:00.000","2014-08-17T08:00:00.000","2014-08-17T13:00:00.000","NULL","173","NULL","false","183","NULL","1","NULL"
"180","9002229","2","2014-08-11T00:00:00.000","2014-08-16T08:00:00.000","2014-08-16T18:00:00.000","NULL","172","NULL","false","182","NULL","1","NULL"
"178","9002229","2","2014-08-11T00:00:00.000","2014-08-15T08:00:00.000","2014-08-15T20:00:00.000","NULL","171","NULL","false","181","NULL","1","NULL"
"204","9002229","3","2014-06-09T00:00:00.000","2014-06-13T00:00:00.000","2014-06-13T00:00:00.000","570","NULL","26","NULL","NULL","NULL","1","NULL"
"201","9002229","3","2014-06-09T00:00:00.000","2014-06-12T00:00:00.000","2014-06-12T00:00:00.000","870","NULL","26","NULL","NULL","NULL","1","NULL"
"198","9002229","3","2014-06-09T00:00:00.000","2014-06-11T00:00:00.000","2014-06-11T00:00:00.000","630","NULL","26","NULL","NULL","NULL","1","NULL"
"195","9002229","3","2014-06-09T00:00:00.000","2014-06-10T00:00:00.000","2014-06-10T00:00:00.000","870","NULL","26","NULL","NULL","NULL","1","NULL"
"192","9002229","3","2014-06-09T00:00:00.000","2014-06-09T00:00:00.000","2014-06-09T00:00:00.000","180","NULL","26","NULL","NULL","NULL","1","NULL"
"190","9002229","3","2014-07-14T00:00:00.000","2014-07-15T00:00:00.000","2014-07-15T00:00:00.000","240","NULL","26","NULL","NULL","NULL","1","NULL"
"188","9002229","3","2014-07-14T00:00:00.000","2014-07-14T00:00:00.000","2014-07-14T00:00:00.000","360","NULL","26","NULL","NULL","NULL","1","NULL"
"183","9002229","3","2014-08-11T00:00:00.000","2014-08-17T00:00:00.000","2014-08-17T00:00:00.000","300","NULL","26","NULL","NULL","NULL","1","NULL"
"181","9002229","3","2014-08-11T00:00:00.000","2014-08-16T00:00:00.000","2014-08-16T00:00:00.000","600","NULL","26","NULL","NULL","NULL","1","NULL"
"179","9002229","3","2014-08-11T00:00:00.000","2014-08-15T00:00:00.000","2014-08-15T00:00:00.000","720","NULL","26","NULL","NULL","NULL","1","NULL"
"177","9002229","3","2014-08-11T00:00:00.000","2014-08-14T00:00:00.000","2014-08-14T00:00:00.000","480","NULL","26","NULL","NULL","NULL","1","NULL"
"176","9002229","3","2014-08-11T00:00:00.000","2014-08-13T00:00:00.000","2014-08-13T00:00:00.000","480","NULL","26","NULL","NULL","NULL","1","NULL"
"175","9002229","3","2014-08-11T00:00:00.000","2014-08-12T00:00:00.000","2014-08-12T00:00:00.000","480","NULL","26","NULL","NULL","NULL","1","NULL"
"174","9002229","3","2014-08-11T00:00:00.000","2014-08-11T00:00:00.000","2014-08-11T00:00:00.000","480","NULL","26","NULL","NULL","NULL","1","NULL"
"257","9004173","2","2014-07-14T00:00:00.000","2014-07-18T15:00:00.000","2014-07-18T17:00:00.000","NULL","NULL","NULL","false","246","NULL","1","NULL"
"255","9004173","2","2014-07-14T00:00:00.000","2014-07-17T16:00:00.000","2014-07-17T22:00:00.000","NULL","NULL","NULL","false","245","NULL","1","NULL"
"253","9004173","2","2014-07-14T00:00:00.000","2014-07-16T16:00:00.000","2014-07-16T18:00:00.000","NULL","NULL","NULL","false","244","NULL","1","NULL"
"251","9004173","2","2014-07-14T00:00:00.000","2014-07-15T16:00:00.000","2014-07-15T22:00:00.000","NULL","NULL","NULL","false","243","NULL","1","NULL"
"249","9004173","2","2014-07-14T00:00:00.000","2014-07-14T20:00:00.000","2014-07-14T23:00:00.000","NULL","NULL","NULL","false","242","NULL","1","NULL"
"248","9004173","2","2014-07-14T00:00:00.000","2014-07-14T08:00:00.000","2014-07-14T11:00:00.000","NULL","243","NULL","false","241","NULL","1","NULL"
"247","9004173","2","2014-07-14T00:00:00.000","2014-07-18T07:00:00.000","2014-07-18T07:30:00.000","NULL","NULL","NULL","false","240","NULL","1","NULL"
"246","9004173","2","2014-07-14T00:00:00.000","2014-07-17T07:00:00.000","2014-07-17T07:30:00.000","NULL","NULL","NULL","false","239","NULL","1","NULL"
"245","9004173","2","2014-07-14T00:00:00.000","2014-07-16T07:00:00.000","2014-07-16T07:30:00.000","NULL","NULL","NULL","false","238","NULL","1","NULL"
"244","9004173","2","2014-07-14T00:00:00.000","2014-07-15T07:00:00.000","2014-07-15T07:30:00.000","NULL","NULL","NULL","false","237","NULL","1","NULL"
"258","9004173","3","2014-07-14T00:00:00.000","2014-07-18T00:00:00.000","2014-07-18T00:00:00.000","570","NULL","23","NULL","NULL","NULL","1","NULL"
"256","9004173","3","2014-07-14T00:00:00.000","2014-07-17T00:00:00.000","2014-07-17T00:00:00.000","870","NULL","23","NULL","NULL","NULL","1","NULL"
"254","9004173","3","2014-07-14T00:00:00.000","2014-07-16T00:00:00.000","2014-07-16T00:00:00.000","630","NULL","23","NULL","NULL","NULL","1","NULL"
"252","9004173","3","2014-07-14T00:00:00.000","2014-07-15T00:00:00.000","2014-07-15T00:00:00.000","870","NULL","23","NULL","NULL","NULL","1","NULL"
"250","9004173","3","2014-07-14T00:00:00.000","2014-07-14T00:00:00.000","2014-07-14T00:00:00.000","180","NULL","23","NULL","NULL","NULL","1","NULL"
"272","9004280","1","2014-07-14T00:00:00.000","2014-07-15T08:00:00.000","2014-07-15T16:00:00.000","NULL","NULL","NULL","NULL","256","NULL","1","2"
