"id_droit","id_agent","date_modification","is_approbateur","is_operateur","id_agent_delegataire","id_droit_approbateur","version"
"1139","9005114","2015-03-13T14:08:32.392","true","false","NULL","NULL","0"
"1118","9003863","2015-03-13T14:08:32.391","true","false","9005258","NULL","1"
"1129","9003767","2015-03-13T14:08:32.392","true","false","NULL","NULL","2"
"1055","9002778","2015-03-13T14:08:32.387","true","false","9002790","NULL","1"
"1760","9005129","2015-08-14T07:24:57.005","false","true","NULL","1094","0"
"1147","9003723","2015-03-13T14:08:32.393","true","false","NULL","NULL","0"
"1149","9004287","2015-03-13T14:08:32.393","true","false","NULL","NULL","0"
"1150","9005504","2015-03-13T14:08:32.393","true","false","NULL","NULL","0"
"1151","9005530","2015-03-13T14:08:32.393","true","false","NULL","NULL","0"
"1868","9005737","2015-12-21T12:19:12.866","true","false","NULL","NULL","0"
"1156","9003579","2015-03-13T14:08:32.394","true","false","NULL","NULL","0"
"1525","9005631","2015-06-08T15:07:22.061","false","true","NULL","1523","0"
"1161","9003616","2015-03-13T14:08:32.394","true","false","NULL","NULL","0"
"1162","9005039","2015-03-13T14:08:32.394","true","false","NULL","NULL","0"
"1587","9005710","2015-06-22T07:06:27.246","true","false","9005499","NULL","1"
"1739","9002987","2015-07-28T14:53:38.418","false","true","NULL","1738","0"
"1588","9003359","2015-06-22T07:54:45.722","false","true","NULL","1587","0"
"1740","9003289","2015-07-29T13:47:42.571","false","true","NULL","1156","0"
"1589","9003876","2015-06-22T07:55:41.138","false","true","NULL","1587","0"
"1674","9004735","2015-06-30T10:42:03.070","false","true","NULL","1576","0"
"1529","9004125","2015-06-10T14:33:51.227","false","true","NULL","1120","0"
"1913","9003730","2016-03-21T07:38:15.250","false","true","NULL","1855","0"
"1172","9005615","2015-03-13T14:08:32.395","true","false","NULL","NULL","0"
"1176","9005360","2015-03-13T14:09:46.400","false","true","NULL","1172","0"
"1177","9004877","2015-03-13T14:09:46.401","false","true","NULL","1172","0"
"1530","9003848","2015-06-10T14:34:18.940","false","true","NULL","1120","0"
"1943","9005374","2016-06-21T14:02:47.568","false","true","NULL","1771","0"
"1180","9005302","2015-03-13T14:09:46.401","false","true","NULL","1085","0"
"1181","9004353","2015-03-13T14:09:46.401","false","true","NULL","1085","0"
"1182","9002987","2015-03-13T14:09:46.401","false","true","NULL","1100","0"
"1183","9004125","2015-03-13T14:09:46.401","false","true","NULL","1125","0"
"1184","9003848","2015-03-13T14:09:46.401","false","true","NULL","1125","0"
"1185","9002987","2015-03-13T14:09:46.401","false","true","NULL","1108","0"
"1186","9004335","2015-03-13T14:09:46.401","false","true","NULL","1151","0"
"1879","9004456","2016-01-11T08:40:00.157","true","false","9005614","NULL","1"
"1944","9003623","2016-06-21T14:03:45.162","false","true","NULL","1771","0"
"1189","9002987","2015-03-13T14:09:46.401","false","true","NULL","1110","0"
"1190","9005360","2015-03-13T14:09:46.402","false","true","NULL","1150","0"
"1191","9004877","2015-03-13T14:09:46.402","false","true","NULL","1150","0"
"1778","9002607","2015-09-01T07:57:42.907","true","false","NULL","NULL","0"
"1141","9004662","2015-03-13T14:08:32.393","true","false","9005615","NULL","1"
"1741","9004385","2015-07-29T13:48:07.100","false","true","NULL","1156","0"
"1906","9005181","2016-03-11T09:03:47.234","false","true","NULL","1474","0"
"1197","9005360","2015-03-13T14:09:46.402","false","true","NULL","1142","0"
"1175","9004993","2015-03-13T14:08:32.395","true","false","9005181","NULL","1"
"1930","9005646","2016-05-24T08:00:24.014","true","false","NULL","NULL","0"
"1054","9003394","2015-03-13T14:08:32.387","true","false","9003384","NULL","1"
"1085","9005613","2015-03-13T14:08:32.389","true","false","9004774","NULL","1"
"1142","9005459","2015-03-13T14:08:32.393","true","false","9005615","NULL","1"
"1084","9003285","2015-03-13T14:08:32.389","true","false","9004076","NULL","1"
"1742","9003289","2015-07-29T13:56:50.004","false","true","NULL","1159","0"
"1127","9004496","2015-03-13T14:08:32.392","true","false","9003620","NULL","1"
"1126","9003684","2015-03-13T14:08:32.392","true","false","9004949","NULL","1"
"1777","9003284","2015-08-27T07:50:54.464","false","true","NULL","1452","0"
"1881","9005751","2016-01-25T15:42:07.554","false","true","NULL","1702","0"
"1945","9005137","2016-06-23T09:46:07.474","true","false","NULL","NULL","0"
"1830","9005744","2015-11-02T07:26:05.526","true","false","NULL","NULL","0"
"1869","9003367","2015-12-21T12:20:28.401","false","true","NULL","1868","0"
"1831","9005600","2015-11-02T07:28:32.525","true","false","NULL","NULL","0"
"1154","9003042","2015-03-13T14:08:32.393","true","false","9003480","NULL","3"
"1158","9004005","2015-03-13T14:08:32.394","true","false","9003579","NULL","1"
"1946","9005767","2016-07-05T14:20:57.671","false","true","NULL","1129","0"
"1479","9003848","2015-06-01T09:11:00.010","false","true","NULL","1477","0"
"1124","9003925","2015-03-13T14:08:32.392","true","false","9005226","NULL","1"
"1198","9004877","2015-03-13T14:09:46.403","false","true","NULL","1142","0"
"1200","9003396","2015-03-13T14:09:46.403","false","true","NULL","1052","0"
"1201","9003367","2015-03-13T14:09:46.403","false","true","NULL","1052","0"
"1796","9005270","2015-09-16T08:42:18.831","false","true","NULL","1113","0"
"1481","9005226","2015-06-01T09:17:31.973","false","true","NULL","1124","0"
"1865","9003289","2015-12-10T10:32:38.044","false","true","NULL","1474","0"
"1071","9002990","2015-03-13T14:08:32.388","true","false","NULL","NULL","8"
"1882","9005680","2016-01-29T09:57:05.480","true","false","NULL","NULL","0"
"1686","9004209","2015-07-01T16:21:27.832","false","true","NULL","1077","0"
"1687","9004541","2015-07-01T16:21:39.902","false","true","NULL","1077","0"
"1688","9004735","2015-07-01T16:21:52.815","false","true","NULL","1077","0"
"1692","9004209","2015-07-01T16:25:30.754","false","true","NULL","1074","0"
"1694","9004735","2015-07-01T16:25:54.665","false","true","NULL","1074","0"
"1086","9005155","2015-03-13T14:08:32.389","true","false","9004774","NULL","5"
"1832","9004504","2015-11-06T11:51:11.855","true","false","NULL","NULL","0"
"1833","9005123","2015-11-16T10:01:33.246","true","false","NULL","NULL","0"
"1846","9005748","2015-11-23T13:23:48.575","true","false","NULL","NULL","0"
"1883","9005360","2016-02-02T14:42:32.577","false","true","NULL","1801","0"
"1884","9004662","2016-02-02T14:42:40.154","false","true","NULL","1801","0"
"1202","9004228","2015-03-13T14:09:46.403","false","true","NULL","1052","0"
"1519","9004612","2015-06-08T09:06:17.054","false","true","NULL","1141","0"
"1520","9005324","2015-06-08T09:06:48.869","false","true","NULL","1141","0"
"1764","9004662","2015-08-17T08:33:05.799","false","true","NULL","1763","0"
"1163","9003956","2015-03-13T14:08:32.394","true","false","9003289","NULL","1"
"1526","9004408","2015-06-10T13:07:18.047","true","false","NULL","NULL","0"
"1738","9005280","2015-07-28T14:48:24.072","true","false","9005607","NULL","1"
"1590","9003216","2015-06-22T07:57:01.244","false","true","NULL","1587","0"
"1538","9005028","2015-06-11T07:56:37.661","false","true","NULL","1067","0"
"1594","9005148","2015-06-22T08:14:29.777","false","true","NULL","1587","0"
"1541","9004830","2015-06-11T14:16:01.750","true","false","NULL","NULL","0"
"1159","9003437","2015-03-13T14:08:32.394","true","false","9003289","NULL","1"
"1737","9002987","2015-07-28T13:32:57.212","false","true","NULL","1736","0"
"1597","9005028","2015-06-23T09:14:00.226","false","true","NULL","1596","0"
"1947","9005733","2016-07-05T14:21:27.751","false","true","NULL","1129","0"
"1599","9003281","2015-06-23T09:14:25.854","false","true","NULL","1596","0"
"1601","9004421","2015-06-23T14:25:09.737","false","true","NULL","1049","0"
"1602","9003495","2015-06-23T14:26:30.737","false","true","NULL","1495","0"
"1603","9004421","2015-06-23T14:27:31.103","false","true","NULL","1495","0"
"1765","9005360","2015-08-17T08:33:36.995","false","true","NULL","1763","0"
"1232","9004385","2015-03-13T14:09:46.406","false","true","NULL","1165","0"
"1766","9004877","2015-08-17T08:34:29.462","false","true","NULL","1763","0"
"1885","9004612","2016-02-02T14:42:51.488","false","true","NULL","1801","0"
"1886","9005324","2016-02-02T14:43:02.393","false","true","NULL","1801","0"
"1236","9004335","2015-03-13T14:09:46.406","false","true","NULL","1148","0"
"1237","9005360","2015-03-13T14:09:46.407","false","true","NULL","1148","0"
"1238","9004877","2015-03-13T14:09:46.407","false","true","NULL","1148","0"
"1239","9005546","2015-03-13T14:09:46.407","false","true","NULL","1086","0"
"1240","9005217","2015-03-13T14:09:46.407","false","true","NULL","1086","0"
"1241","9003730","2015-03-13T14:09:46.407","false","true","NULL","1086","0"
"1242","9002987","2015-03-13T14:09:46.407","false","true","NULL","1107","0"
"1779","9005130","2015-09-01T15:33:13.807","true","false","NULL","NULL","0"
"1244","9005097","2015-03-13T14:09:46.407","false","true","NULL","1082","0"
"1245","9005167","2015-03-13T14:09:46.407","false","true","NULL","1082","0"
"1246","9002987","2015-03-13T14:09:46.407","false","true","NULL","1106","0"
"1247","9005360","2015-03-13T14:09:46.408","false","true","NULL","1139","0"
"1248","9005324","2015-03-13T14:09:46.408","false","true","NULL","1139","0"
"1250","9004125","2015-03-13T14:09:46.408","false","true","NULL","1121","0"
"1251","9003848","2015-03-13T14:09:46.408","false","true","NULL","1121","0"
"1252","9004385","2015-03-13T14:09:46.408","false","true","NULL","1162","0"
"1253","9005360","2015-03-13T14:09:46.408","false","true","NULL","1138","0"
"1254","9005324","2015-03-13T14:09:46.408","false","true","NULL","1138","0"
"1701","9005270","2015-07-21T11:42:07.180","false","true","NULL","1082","0"
"1256","9004274","2015-03-13T14:09:46.409","false","true","NULL","1175","0"
"1257","9005360","2015-03-13T14:09:46.409","false","true","NULL","1145","0"
"1258","9004877","2015-03-13T14:09:46.409","false","true","NULL","1145","0"
"1260","9004274","2015-03-13T14:09:46.409","false","true","NULL","1117","0"
"1705","9005486","2015-07-22T07:35:24.056","true","false","NULL","NULL","0"
"1931","9005155","2016-05-24T08:01:10.649","false","true","NULL","1930","0"
"1888","9005453","2016-02-03T11:21:43.331","false","true","NULL","1439","0"
"1899","9003289","2016-02-17T13:48:52.528","false","true","NULL","1898","0"
"1873","9003839","2015-12-31T16:44:42.797","true","false","NULL","NULL","0"
"1614","9003495","2015-06-24T10:32:16.407","true","false","NULL","NULL","0"
"1615","9004421","2015-06-24T10:33:02.862","false","true","NULL","1614","0"
"1062","9003340","2015-03-13T14:08:32.388","true","false","NULL","NULL","2"
"1270","9002987","2015-03-13T14:09:46.410","false","true","NULL","1105","0"
"1768","9004612","2015-08-17T08:39:18.373","false","true","NULL","1763","0"
"1272","9005360","2015-03-13T14:09:46.410","false","true","NULL","1141","0"
"1273","9004877","2015-03-13T14:09:46.410","false","true","NULL","1141","0"
"1105","9004721","2015-03-13T14:08:32.390","true","false","9005614","NULL","1"
"1780","9005179","2015-09-01T15:37:54.676","false","true","NULL","1779","0"
"1277","9003631","2015-03-13T14:09:46.411","false","true","NULL","1127","0"
"1278","9005179","2015-03-13T14:09:46.411","false","true","NULL","1127","0"
"1279","9004120","2015-03-13T14:09:46.411","false","true","NULL","1127","0"
"1280","9005085","2015-03-13T14:09:46.411","false","true","NULL","1127","0"
"1941","9005749","2016-06-07T09:28:22.170","true","false","9003495","NULL","1"
"1283","9003495","2015-03-13T14:09:46.411","false","true","NULL","1049","0"
"1781","9005619","2015-09-01T15:38:02.644","false","true","NULL","1779","0"
"1834","9003318","2015-11-16T10:08:05.021","true","false","NULL","NULL","0"
"1835","9005029","2015-11-16T10:19:37.690","true","false","NULL","NULL","0"
"1797","9004353","2015-09-16T08:44:29.396","false","true","NULL","1113","0"
"1289","9003762","2015-03-13T14:09:46.412","false","true","NULL","1048","0"
"1290","9002726","2015-03-13T14:09:46.412","false","true","NULL","1048","0"
"1291","9005360","2015-03-13T14:09:46.413","false","true","NULL","1149","0"
"1292","9004877","2015-03-13T14:09:46.413","false","true","NULL","1149","0"
"1293","9002987","2015-03-13T14:09:46.413","false","true","NULL","1104","0"
"1294","9002987","2015-03-13T14:09:46.413","false","true","NULL","1103","0"
"1618","9005028","2015-06-24T13:50:56.013","false","true","NULL","1066","0"
"1297","9005360","2015-03-13T14:09:46.413","false","true","NULL","1136","0"
"1619","9003281","2015-06-24T13:51:09.763","false","true","NULL","1066","0"
"1876","9004209","2016-01-07T15:07:10.638","false","true","NULL","1875","0"
"1855","9004774","2015-11-26T12:48:53.225","true","false","NULL","NULL","0"
"1622","9003891","2015-06-24T14:12:28.843","false","true","NULL","1094","0"
"1623","9004612","2015-06-24T16:25:01.165","false","true","NULL","1143","0"
"1303","9004385","2015-03-13T14:09:46.414","false","true","NULL","1158","0"
"1624","9004662","2015-06-24T16:25:17.947","false","true","NULL","1143","0"
"1783","9005179","2015-09-01T16:05:58.158","true","false","NULL","NULL","0"
"1625","9005324","2015-06-24T16:25:42.493","false","true","NULL","1143","0"
"1633","9004612","2015-06-25T08:34:05.423","false","true","NULL","1144","0"
"1308","9003282","2015-03-13T14:09:46.415","false","true","NULL","1160","0"
"1309","9004385","2015-03-13T14:09:46.415","false","true","NULL","1160","0"
"1310","9005418","2015-03-13T14:09:46.415","false","true","NULL","1160","0"
"1634","9005324","2015-06-25T08:34:12.674","false","true","NULL","1144","0"
"1635","9004877","2015-06-25T08:34:20.698","false","true","NULL","1144","0"
"1636","9004662","2015-06-25T08:34:28.192","false","true","NULL","1144","0"
"1637","9005360","2015-06-25T08:34:40.176","false","true","NULL","1144","0"
"1638","9004612","2015-06-25T08:39:45.583","false","true","NULL","1145","0"
"1907","9003495","2016-03-11T09:04:14.831","false","true","NULL","1474","0"
"1713","9004542","2015-07-22T08:04:34.067","false","true","NULL","1452","0"
"1318","9004125","2015-03-13T14:09:46.416","false","true","NULL","1124","0"
"1319","9003848","2015-03-13T14:09:46.416","false","true","NULL","1124","0"
"1837","9005450","2015-11-16T10:21:48.090","true","false","NULL","NULL","0"
"1856","9004353","2015-11-26T12:49:34.070","true","false","NULL","NULL","0"
"1870","9004228","2015-12-21T12:20:35.828","false","true","NULL","1868","0"
"1665","9003197","2015-06-29T15:29:29.390","false","true","NULL","1130","0"
"1328","9004274","2015-03-13T14:09:46.417","false","true","NULL","1118","0"
"1716","9003139","2015-07-22T08:22:35.428","false","true","NULL","1705","0"
"1654","9004335","2015-06-25T09:13:53.009","false","true","NULL","1144","0"
"1331","9005486","2015-03-13T14:09:46.417","false","true","NULL","1094","0"
"1655","9004612","2015-06-25T09:36:05.177","false","true","NULL","1129","0"
"1333","9004274","2015-03-13T14:09:46.417","false","true","NULL","1119","0"
"1334","9002987","2015-03-13T14:09:46.417","false","true","NULL","1111","0"
"1336","9005128","2015-03-13T14:09:46.417","false","true","NULL","1129","0"
"1337","9005360","2015-03-13T14:09:46.417","false","true","NULL","1129","0"
"1338","9004877","2015-03-13T14:09:46.417","false","true","NULL","1129","0"
"1339","9005324","2015-03-13T14:09:46.417","false","true","NULL","1129","0"
"1340","9003845","2015-03-13T14:09:46.417","false","true","NULL","1129","0"
"1341","9005360","2015-03-13T14:09:46.417","false","true","NULL","1147","0"
"1342","9004877","2015-03-13T14:09:46.417","false","true","NULL","1147","0"
"1343","9003623","2015-03-13T14:09:46.417","false","true","NULL","1072","0"
"1344","9005374","2015-03-13T14:09:46.417","false","true","NULL","1072","0"
"1345","9003631","2015-03-13T14:09:46.417","false","true","NULL","1126","0"
"1346","9004120","2015-03-13T14:09:46.418","false","true","NULL","1126","0"
"1348","9003282","2015-03-13T14:09:46.418","false","true","NULL","1161","0"
"1349","9005418","2015-03-13T14:09:46.418","false","true","NULL","1161","0"
"1671","9003299","2015-06-30T07:10:20.514","false","true","NULL","1130","0"
"1717","9004055","2015-07-22T08:26:22.999","false","true","NULL","1702","0"
"1718","9003936","2015-07-22T08:27:00.188","false","true","NULL","1702","0"
"1720","9003139","2015-07-22T08:28:17.077","false","true","NULL","1094","0"
"1721","9005345","2015-07-22T08:29:41.954","false","true","NULL","1702","0"
"1727","9004494","2015-07-22T10:50:46.831","false","true","NULL","1119","0"
"1730","9004959","2015-07-23T10:46:05.333","true","false","NULL","NULL","0"
"1924","9005783","2016-04-06T09:42:38.633","true","false","NULL","NULL","0"
"1935","9005792","2016-06-03T10:36:09.136","true","false","9003495","NULL","1"
"1672","9004209","2015-06-30T10:41:26.012","false","true","NULL","1576","0"
"1948","9003289","2016-07-05T14:22:02.081","false","true","NULL","1129","0"
"1452","9004285","2015-04-01T16:10:41.440","true","false","9004737","NULL","2"
"1537","9005028","2015-06-11T07:53:17.225","false","true","NULL","1059","0"
"1358","9003396","2015-03-13T14:09:46.418","false","true","NULL","1053","0"
"1359","9003367","2015-03-13T14:09:46.418","false","true","NULL","1053","0"
"1360","9004228","2015-03-13T14:09:46.418","false","true","NULL","1053","0"
"1880","9002987","2016-01-11T08:43:17.497","false","true","NULL","1879","0"
"1926","9005167","2016-04-14T09:56:48.309","false","true","NULL","1113","0"
"1364","9004385","2015-03-13T14:09:46.418","false","true","NULL","1159","0"
"1365","9003396","2015-03-13T14:09:46.418","false","true","NULL","1054","0"
"1366","9003367","2015-03-13T14:09:46.418","false","true","NULL","1054","0"
"1367","9004228","2015-03-13T14:09:46.418","false","true","NULL","1054","0"
"1368","9005360","2015-03-13T14:09:46.419","false","true","NULL","1143","0"
"1369","9004877","2015-03-13T14:09:46.419","false","true","NULL","1143","0"
"1370","9003396","2015-03-13T14:09:46.419","false","true","NULL","1057","0"
"1371","9003367","2015-03-13T14:09:46.419","false","true","NULL","1057","0"
"1372","9004228","2015-03-13T14:09:46.419","false","true","NULL","1057","0"
"1887","9004877","2016-02-02T14:43:14.904","false","true","NULL","1801","0"
"1689","9004209","2015-07-01T16:23:09.481","false","true","NULL","1076","0"
"1539","9003631","2015-06-11T13:03:42.461","false","true","NULL","1474","0"
"1540","9004120","2015-06-11T13:04:07.353","false","true","NULL","1474","0"
"1769","9005324","2015-08-17T08:39:33.871","false","true","NULL","1763","0"
"1381","9004385","2015-03-13T14:09:46.419","false","true","NULL","1155","0"
"1551","9004612","2015-06-12T08:06:07.090","false","true","NULL","1147","0"
"1690","9004541","2015-07-01T16:23:18.728","false","true","NULL","1076","0"
"1553","9004662","2015-06-12T08:06:50.183","false","true","NULL","1147","0"
"1558","9004877","2015-06-12T08:14:44.852","false","true","NULL","1139","0"
"1146","9002333","2015-03-13T14:08:32.393","true","false","9005744","NULL","3"
"1474","9005668","2015-05-29T13:26:25.604","true","false","NULL","NULL","4"
"1394","9005128","2015-03-13T14:09:46.420","false","true","NULL","1130","0"
"1395","9003845","2015-03-13T14:09:46.420","false","true","NULL","1130","0"
"1691","9004735","2015-07-01T16:23:31.172","false","true","NULL","1076","0"
"1397","9002987","2015-03-13T14:09:46.420","false","true","NULL","1102","0"
"1801","9005489","2015-10-05T10:11:03.672","true","false","NULL","NULL","0"
"1704","9005676","2015-07-22T07:21:27.842","false","true","NULL","1702","0"
"1693","9004541","2015-07-01T16:25:41.285","false","true","NULL","1074","0"
"1564","9004612","2015-06-12T08:21:14.048","false","true","NULL","1138","0"
"1927","9005097","2016-04-14T09:58:10.629","false","true","NULL","1113","0"
"1403","9003623","2015-03-13T14:09:46.420","false","true","NULL","1069","0"
"1404","9005374","2015-03-13T14:09:46.420","false","true","NULL","1069","0"
"1405","9004274","2015-03-13T14:09:46.420","false","true","NULL","1115","0"
"1408","9004459","2015-03-13T14:09:46.420","false","true","NULL","1154","0"
"1891","9005733","2016-02-10T08:57:41.467","false","true","NULL","1156","0"
"1410","9004125","2015-03-13T14:09:46.420","false","true","NULL","1122","0"
"1411","9003848","2015-03-13T14:09:46.421","false","true","NULL","1122","0"
"1412","9003623","2015-03-13T14:09:46.421","false","true","NULL","1071","0"
"1413","9005374","2015-03-13T14:09:46.421","false","true","NULL","1071","0"
"1567","9004612","2015-06-12T08:26:36.910","false","true","NULL","1172","0"
"1900","9005733","2016-02-17T13:49:08.939","false","true","NULL","1898","0"
"1901","9002970","2016-02-17T15:44:58.340","true","false","NULL","NULL","0"
"1902","9004481","2016-02-18T15:08:54.200","true","false","NULL","NULL","0"
"1418","9003396","2015-03-13T14:09:46.421","false","true","NULL","1056","0"
"1419","9003367","2015-03-13T14:09:46.421","false","true","NULL","1056","0"
"1420","9004228","2015-03-13T14:09:46.421","false","true","NULL","1056","0"
"1903","9005246","2016-02-22T08:50:29.258","true","false","NULL","NULL","0"
"1422","9003367","2015-03-13T14:09:46.421","false","true","NULL","1051","0"
"1423","9004228","2015-03-13T14:09:46.421","false","true","NULL","1051","0"
"1424","9003396","2015-03-13T14:09:46.421","false","true","NULL","1055","0"
"1425","9003367","2015-03-13T14:09:46.421","false","true","NULL","1055","0"
"1426","9004228","2015-03-13T14:09:46.421","false","true","NULL","1055","0"
"1427","9003623","2015-03-13T14:09:46.421","false","true","NULL","1070","0"
"1428","9005374","2015-03-13T14:09:46.422","false","true","NULL","1070","0"
"1429","9004335","2015-03-13T14:09:46.422","false","true","NULL","1146","0"
"1430","9004494","2015-03-16T08:20:51.678","false","true","NULL","1117","0"
"1432","9004494","2015-03-16T10:26:34.214","false","true","NULL","1118","0"
"1433","9004494","2015-03-16T14:57:54.394","false","true","NULL","1175","0"
"1785","9004340","2015-09-02T10:27:21.656","true","false","NULL","NULL","0"
"1568","9004662","2015-06-12T08:26:51.497","false","true","NULL","1172","0"
"1437","9004830","2015-03-23T14:48:38.459","false","true","NULL","1084","0"
"1570","9004612","2015-06-12T08:29:31.499","false","true","NULL","1148","0"
"1441","9005660","2015-03-25T14:14:09.197","true","false","NULL","NULL","0"
"1571","9005324","2015-06-12T08:29:44.224","false","true","NULL","1148","0"
"1576","9005626","2015-06-12T13:12:01.978","true","false","NULL","NULL","0"
"1445","9003281","2015-03-30T14:40:04.644","false","true","NULL","1067","0"
"1703","9005017","2015-07-22T07:21:04.464","false","true","NULL","1702","0"
"1929","9003274","2016-05-09T15:19:46.662","true","false","NULL","NULL","0"
"1786","9004145","2015-09-02T10:27:33.925","true","false","NULL","NULL","0"
"1578","9005028","2015-06-12T14:42:55.231","false","true","NULL","1061","0"
"1450","9005028","2015-03-31T07:28:25.996","false","true","NULL","1440","0"
"1440","9003281","2015-03-25T14:06:56.738","true","false","9003327","NULL","1"
"1580","9005672","2015-06-15T08:21:07.482","false","true","NULL","1163","0"
"1165","9005254","2015-03-13T14:08:32.394","true","false","9003289","NULL","1"
"1460","9005010","2015-04-14T07:56:25.786","false","true","NULL","1453","0"
"1453","9003480","2015-04-02T10:37:49.355","true","false","NULL","NULL","2"
"1454","9004459","2015-04-03T06:52:53.373","false","true","NULL","1453","0"
"1591","9003160","2015-06-22T07:57:35.969","false","true","NULL","1587","0"
"1592","9005270","2015-06-22T07:59:43.282","false","true","NULL","1587","0"
"1593","9003318","2015-06-22T08:13:35.074","false","true","NULL","1587","0"
"1458","9003281","2015-04-08T16:29:01.941","false","true","NULL","1059","0"
"1595","9005226","2015-06-22T14:33:23.633","false","true","NULL","1120","0"
"1798","9005302","2015-09-16T08:44:40.448","false","true","NULL","1113","0"
"1470","9004494","2015-04-28T14:24:51.460","false","true","NULL","1115","0"
"1939","9005763","2016-06-06T14:33:58.415","true","false","NULL","NULL","0"
"1847","9005486","2015-11-23T13:26:09.604","false","true","NULL","1846","0"
"1813","9005733","2015-10-07T14:50:52.020","false","true","NULL","1155","0"
"1628","9004612","2015-06-25T07:46:30.086","false","true","NULL","1136","0"
