"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version","id_service_ads"
"4544","9004766","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"5838","9005722","DGCA","DAEDU Service du Développement Urbain","2015-08-12T14:00:13.162","2","128"
"4545","9005538","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4546","9005133","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"5840","9004028","EBFC","DEVEA Subdivision Exploitation Voirie","2015-08-17T08:20:19.535","5","166"
"3806","9002778","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3807","9002790","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3808","9002939","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3809","9003982","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3810","9003006","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3812","9004379","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3813","9004239","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3816","9004913","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3817","9003717","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3818","9003412","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"4547","9005507","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"3820","9003427","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3821","9002903","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3822","9002252","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3823","9003251","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3825","9003253","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3826","9003252","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3828","9003973","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"5639","9004778","ECCE","DEPEV Section Conception Etudes Travaux","2015-07-08T15:40:05.764","2","178"
"5454","9005499","DEFA","DASP Service d'Accueil du Public et de l'Etat Civil","2015-06-22T07:07:06.497","1","89"
"5447","9005148","DEFF","SAPEC Section Actes","2015-06-22T07:07:05.916","2","92"
"5565","9005655","DFBB","SAD Section Archives","2015-06-24T14:08:59.463","2","101"
"5898","9005653","DDBA","DRH Service Emploi, Formation et Prévention","2015-09-07T14:20:57.498","3","69"
"4548","9004570","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4549","9004569","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4550","9005118","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4551","9005447","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"5906","9005710","DEFA","DASP Service d'Accueil du Public et de l'Etat Civil","2015-09-16T08:37:43.241","1","89"
"5909","9004401","DAAA","Secrétariat Général","2015-09-22T09:19:05.609","0","22"
"3760","9005310","DAGA","Direction Police municipale","2015-03-13T14:09:03.488","10","29"
"5350","9005631","BACA","Cellule Communication","2015-06-08T15:06:40.949","2","21"
"5353","9004745","BACA","Cellule Communication","2015-06-08T15:06:41.128","2","21"
"5354","9005642","BACA","Cellule Communication","2015-06-08T15:06:41.190","2","21"
"5355","9005635","BACA","Cellule Communication","2015-06-08T15:06:41.245","2","21"
"5356","9004250","BACA","Cellule Communication","2015-06-08T15:06:41.302","2","21"
"5899","9005732","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-09-11T08:28:48.546","5","167"
"5908","9005613","DEDA","DASP Service de la Vie Scolaire","2015-09-16T08:38:25.812","2","83"
"5910","9004285","DAAA","Secrétariat Général","2015-09-22T09:19:05.690","0","22"
"5911","9005248","DDBA","DRH Service Emploi, Formation et Prévention","2015-09-22T13:36:30.186","0","69"
"3829","9004981","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"5402","9002142","EBCC","DB Subdivision du Patrimoine Scolaire et Sportif","2015-06-18T14:46:43.824","5","155"
"3831","9003391","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3832","9003392","DAGE","DPM Unité Prévention Contrôles","2015-03-13T14:09:03.490","0","33"
"3833","9003363","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.490","0","34"
"3834","9003368","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.490","0","34"
"3836","9004392","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.491","0","34"
"3837","9005346","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.491","0","34"
"3838","9003390","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.491","0","34"
"3839","9003781","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.491","0","34"
"3841","9003380","DAGF","DPM Unité Sécurité Routière","2015-03-13T14:09:03.491","0","34"
"4541","9005599","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4542","9004783","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"5895","9005430","DEEA","DASP Service Juridique et du Contentieux","2015-09-02T13:14:38.390","1","86"
"3845","9002940","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3846","9003255","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3847","9003388","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3848","9003399","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3849","9003983","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3851","9004987","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3852","9003779","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3853","9003507","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3854","9004229","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3856","9004799","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3857","9003374","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3858","9003513","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3859","9004685","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3860","9003372","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3861","9004686","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3862","9003778","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3863","9004984","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3864","9003085","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3865","9003376","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3867","9004985","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.491","0","35"
"3868","9005042","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3869","9003385","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3870","9004377","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3871","9003375","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3872","9003377","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3873","9003382","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3874","9004798","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3875","9003398","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3877","9003381","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3878","9005044","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3879","9005315","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3880","9004147","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3881","9003793","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3882","9004996","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3883","9004986","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3884","9003981","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3885","9004373","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3887","9003525","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3888","9003718","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3889","9003415","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3891","9003989","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3892","9004231","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3894","9003792","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"4771","9005234","EBEB","DETVEA Subdivision Etudes Voirie","2015-03-13T14:09:03.518","3","159"
"3897","9003400","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"4772","9003969","EBEB","DETVEA Subdivision Etudes Voirie","2015-03-13T14:09:03.518","3","159"
"3899","9004553","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3900","9004378","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3901","9004223","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"3902","9004936","DAGG","DPM Unité Voie Publique","2015-03-13T14:09:03.492","0","35"
"5455","9003876","DEFD","SAPEC Section Cimetière","2015-06-22T07:07:06.561","2","90"
"5602","9005658","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-06-25T08:59:19.709","5","167"
"5603","9005554","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-06-25T08:59:19.768","5","167"
"5632","9005409","DDAB","DRH Pôle Administratif et Budgétaire","2015-06-30T07:42:08.876","4","67"
"5113","9004993","DGEA","DAEDU Service du Domaine","2015-05-19T10:12:37.914","2","130"
"3929","9003623","DCAB","DSI Pôle Administratif et Budgétaire","2015-03-13T14:09:03.493","0","56"
"3930","9005476","DCAB","DSI Pôle Administratif et Budgétaire","2015-03-13T14:09:03.493","0","56"
"4535","9005519","DFEA","DJCS Service Municipal des Sports","2015-03-13T14:09:03.511","6","119"
"3994","9003695","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","2","78"
"3995","9004030","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","2","78"
"3996","9004593","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","2","78"
"4537","9005137","DFEB","SMS Section Administrative et Comptable","2015-03-13T14:09:03.511","6","120"
"4552","9005602","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4538","9005453","DFEB","SMS Section Administrative et Comptable","2015-03-13T14:09:03.511","6","120"
"4539","9005029","DFEB","SMS Section Administrative et Comptable","2015-03-13T14:09:03.511","6","120"
"5886","9005731","DFDH","SCF Section Arts Plastiques","2015-09-01T11:14:07.018","4","118"
"5633","9005461","DDAB","DRH Pôle Administratif et Budgétaire","2015-06-30T07:42:08.935","4","67"
"5546","9003791","DHAA","Direction des Services d'Incendie et de Secours","2015-06-23T07:35:12.620","2","131"
"5548","9005208","DHAA","Direction des Services d'Incendie et de Secours","2015-06-23T07:35:47.135","2","131"
"5640","9005720","DBBB","DF SEB Section des Dépenses","2015-07-09T08:03:59.314","3","47"
"5836","9005730","DBBC","DF SEB Section des Recettes","2015-08-12T13:39:14.402","0","48"
"5837","9005720","DBBB","DF SEB Section des Dépenses","2015-08-12T13:39:54.969","0","47"
"5907","9004407","DEBA","DASP Service des Elections","2015-09-16T08:37:52.745","1","78"
"4555","9005556","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","6","122"
"5398","9003143","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.993","1","177"
"3948","9005374","DCDA","DSI Service de l'Information Géographique","2015-03-13T14:09:03.494","0","63"
"3949","9004217","DCDB","DSI SIG Département Géomatique et Cartographie","2015-03-13T14:09:03.494","0","64"
"3950","9005004","DCDB","DSI SIG Département Géomatique et Cartographie","2015-03-13T14:09:03.494","0","64"
"3951","9005237","DCDB","DSI SIG Département Géomatique et Cartographie","2015-03-13T14:09:03.494","0","64"
"3952","9004001","DCDC","DSI SIG Département Foncier et Topographie","2015-03-13T14:09:03.494","0","65"
"3953","9003347","DCDC","DSI SIG Département Foncier et Topographie","2015-03-13T14:09:03.494","0","65"
"5078","9004281","ECBC","ATM Garage Mécanique","2015-04-14T07:58:11.566","3","171"
"3954","9005413","DCDC","DSI SIG Département Foncier et Topographie","2015-03-13T14:09:03.494","0","65"
"3955","9004487","DCDC","DSI SIG Département Foncier et Topographie","2015-03-13T14:09:03.494","0","65"
"4557","9004603","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4569","9003534","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4570","9003612","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4571","9004349","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4572","9004011","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4573","9004237","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4574","9004160","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"5675","9004522","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:22:47.921","5","43"
"5559","9005629","DBBA","DF Service de l'Exécution Budgétaire","2015-06-24T13:37:04.794","3","46"
"5839","9003990","DAGE","DPM Unité Prévention Contrôles","2015-08-13T14:40:44.764","3","33"
"5897","9003139","DFAB","DJCS Pôle Administratif et Budgétaire","2015-09-03T13:16:32.761","1","98"
"4553","9005364","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"4554","9005474","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","7","122"
"5769","9003807","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:56.514","1","109"
"5719","9003951","ECCD","DEPEV Subdivision Espaces Verts","2015-07-22T09:43:36.739","4","177"
"5720","9003579","ECCC","DEPEV Subdivision Propreté Urbaine","2015-07-22T09:43:36.793","4","176"
"5721","9003289","ECCB","DEPEV Secrétariat","2015-07-22T09:43:36.850","4","175"
"5351","9005245","BACA","Cellule Communication","2015-06-08T15:06:41.009","2","21"
"4773","9003817","EBEB","DETVEA Subdivision Etudes Voirie","2015-03-13T14:09:03.518","3","159"
"5352","9005709","BACA","Cellule Communication","2015-06-08T15:06:41.067","2","21"
"5770","9004436","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:56.577","1","109"
"5771","9003503","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:56.632","1","109"
"5772","9005378","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:56.687","1","109"
"5773","9005650","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:56.749","1","109"
"5896","9005486","DFAB","DJCS Pôle Administratif et Budgétaire","2015-09-03T13:16:07.386","1","98"
"5557","9005603","DBCA","DF Service de la Préparation Budgétaire","2015-06-24T13:28:36.861","2","50"
"5774","9002475","DFCK","SVQ Pôle Vie de la Cité - Parentalité","2015-07-28T13:11:56.806","1","108"
"5775","9003191","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:56.864","1","107"
"5776","9004132","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:56.950","1","107"
"3969","9005544","DDBB","DRH SEFP Section Prévention Santé au Travail","2015-03-13T14:09:03.495","3","70"
"5777","9005711","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.012","1","107"
"5641","9003951","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:14:32.098","0","177"
"5778","9004278","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.079","1","107"
"5779","9004721","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.175","1","107"
"4014","9004774","DEDA","DASP Service de la Vie Scolaire","2015-03-13T14:09:03.496","0","83"
"4015","9004546","DEDA","DASP Service de la Vie Scolaire","2015-03-13T14:09:03.496","0","83"
"4016","9003492","DEDA","DASP Service de la Vie Scolaire","2015-03-13T14:09:03.496","0","83"
"4017","9005546","DEDA","DASP Service de la Vie Scolaire","2015-03-13T14:09:03.496","0","83"
"4018","9004353","DEDD","SVS Section Administrative et Comptable","2015-03-13T14:09:03.496","0","85"
"4019","9002245","DEDD","SVS Section Administrative et Comptable","2015-03-13T14:09:03.496","0","85"
"4020","9005302","DEDD","SVS Section Administrative et Comptable","2015-03-13T14:09:03.496","0","85"
"5383","9005063","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.281","4","73"
"5384","9004670","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.339","4","73"
"5385","9004541","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.394","4","73"
"5386","9005146","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.451","4","73"
"5387","9004880","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.551","4","73"
"5388","9005385","DDDB","DRH SCR Section Carrières et Paie","2015-06-12T13:13:08.606","4","73"
"4021","9005184","DEDD","SVS Section Administrative et Comptable","2015-03-13T14:09:03.496","0","85"
"4022","9005155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4023","9003730","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4024","9005217","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4025","9004037","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4843","9003949","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","3","167"
"5780","9004870","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.277","1","107"
"5781","9005539","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.352","1","107"
"5782","9005120","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.426","1","107"
"5783","9005511","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.520","1","107"
"5784","9005715","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:11:57.621","1","109"
"4844","9005531","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","3","167"
"5785","9004446","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:11:57.712","1","105"
"4845","9005451","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","3","167"
"4846","9005554","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","3","167"
"5643","9005712","ECCC","DEPEV Subdivision Propreté Urbaine","2015-07-09T14:15:36.786","0","176"
"3971","9005402","DDBC","DRH SEFP Section Emploi et Formation","2015-03-13T14:09:03.495","4","71"
"3972","9005498","DDBC","DRH SEFP Section Emploi et Formation","2015-03-13T14:09:03.495","4","71"
"3973","9002962","DDBC","DRH SEFP Section Emploi et Formation","2015-03-13T14:09:03.495","4","71"
"5644","9002275","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:16:13.107","0","177"
"5651","9005418","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:18:30.051","0","177"
"5460","9003359","DEFE","SAPEC Section Morgue","2015-06-22T07:07:06.867","2","91"
"5900","9005033","DDDA","DRH Service Carrières et Rémunérations","2015-09-15T10:31:51.234","3","72"
"4027","9004890","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4028","9004885","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4029","9004886","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4030","9004887","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4031","9004888","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4032","9004889","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4033","9004852","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4034","9004813","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4035","9004757","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4036","9004753","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.496","0","84"
"4037","9004692","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4038","9004668","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4039","9004629","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4040","9004623","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4041","9004622","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"3975","9005626","DDDB","DRH SCR Section Carrières et Paie","2015-03-13T14:09:03.495","5","73"
"3982","9003151","DDDC","DRH SCR Pôle Finances et Budget","2015-03-13T14:09:03.495","5","74"
"4042","9004859","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4043","9004853","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4044","9004851","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4045","9004754","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4046","9004755","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4047","9004762","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4048","9004760","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4049","9004756","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4050","9004615","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4051","9004620","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4052","9004417","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4053","9003544","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4054","9003438","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
